schema_version	rds_id	check	passed	observed	expected
yu_mast_de_checks_v2	excitatory_set3	expected_fine_cell_types	TRUE	9	9
yu_mast_de_checks_v2	excitatory_set3	six_yu_contrasts_per_cell_type	TRUE	54	54
yu_mast_de_checks_v2	excitatory_set3	six_yu_contrast_labels	TRUE	6	6
yu_mast_de_checks_v2	excitatory_set3	one_status_per_manifest_row	TRUE	54	54
yu_mast_de_checks_v2	excitatory_set3	all_rows_have_terminal_outcome	TRUE	validated_complete	validated_complete;not_estimable;failed
yu_mast_de_checks_v2	excitatory_set3	all_estimable_rows_completed	TRUE	54	54
yu_mast_de_checks_v2	excitatory_set3	no_failed_contrasts	TRUE	0	0
yu_mast_de_checks_v2	excitatory_set3	result_keys_unique	TRUE	0	0
yu_mast_de_checks_v2	excitatory_set3	result_population_is_all_cohort_nuclei	TRUE	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei
yu_mast_de_checks_v2	excitatory_set3	p_values_in_range	TRUE	0	0
yu_mast_de_checks_v2	excitatory_set3	fdr_in_range	TRUE	0	0
yu_mast_de_checks_v2	excitatory_set3	detection_threshold_respected	TRUE	0	0
yu_mast_de_checks_v2	excitatory_set3	paper_deg_rule_reproduced	TRUE	0	0
yu_mast_de_checks_v2	excitatory_set3	normalized_rds_unchanged	TRUE	7f560f3e3dd362a3774f90786651ec156b4789bbae92da30f8dbf97b11391c46	7f560f3e3dd362a3774f90786651ec156b4789bbae92da30f8dbf97b11391c46
